step,reward,critic_loss,actor_loss,q_mean,logp_mean,sigma_mean,tau_mean,act_sat_frac,n_abort,abort_force_mean,success
86800,-0.0359,0.8009,-72.7038,71.8925,-4.0583,0.1999,0.1003,0.0039,0,0.0000,0.0000
87000,-0.0348,0.3101,-72.6227,71.8154,-4.0403,0.1998,0.1007,0.0020,0,0.0000,0.0000
87200,-0.0397,0.4011,-72.6930,71.8873,-4.0345,0.1997,0.1013,0.0026,0,0.0000,0.0000
87400,-0.0391,0.2178,-72.6646,71.8650,-4.0051,0.1996,0.1018,0.0026,0,0.0000,0.0000
87600,-0.0368,0.2318,-72.7180,71.9150,-4.0295,0.1993,0.1029,0.0013,0,0.0000,0.0000
87800,-0.0351,0.2723,-72.6607,71.8558,-4.0366,0.1992,0.1030,0.0052,0,0.0000,0.0000
88000,-0.0352,0.3740,-72.6460,71.8356,-4.0624,0.1993,0.1024,0.0020,0,0.0000,0.0000
88200,-0.0332,0.3054,-72.7245,71.9189,-4.0365,0.1995,0.1020,0.0000,0,0.0000,0.0000
88400,-0.0355,0.2822,-72.7017,71.8962,-4.0395,0.1993,0.1025,0.0059,0,0.0000,0.0000
88600,-0.0337,0.1703,-72.7563,71.9518,-4.0299,0.1996,0.1016,0.0039,0,0.0000,0.0000
88800,-0.0347,0.2565,-72.7845,71.9794,-4.0430,0.1991,0.1035,0.0013,0,0.0000,0.0000
89000,-0.0330,0.3208,-72.8513,72.0393,-4.0625,0.1999,0.1003,0.0020,0,0.0000,0.0000
89200,-0.0376,0.2335,-72.8377,72.0316,-4.0472,0.1992,0.1030,0.0026,0,0.0000,0.0000
89400,-0.6567,0.1715,-72.8678,72.0617,-4.0463,0.1991,0.1034,0.0046,0,0.0000,0.0000
89600,-0.0336,0.3988,-72.9337,72.1282,-4.0323,0.1997,0.1011,0.0000,0,0.0000,0.0000
89800,-0.0341,0.4725,-72.8142,72.0050,-4.0514,0.1997,0.1010,0.0026,0,0.0000,0.0000
90000,-0.3961,0.2049,-72.8016,71.9933,-4.0493,0.1995,0.1017,0.0039,0,0.0000,0.0000
90200,-0.0345,0.1800,-72.7533,71.9486,-4.0375,0.1991,0.1033,0.0033,0,0.0000,0.0000
90400,-0.0345,0.1952,-72.8404,72.0363,-4.0310,0.1994,0.1020,0.0026,0,0.0000,0.0000
90600,-0.1251,0.4503,-72.7502,71.9435,-4.0449,0.1993,0.1023,0.0013,0,0.0000,0.0000
90800,-0.0358,0.4713,-72.8120,72.0064,-4.0353,0.1996,0.1016,0.0020,0,0.0000,0.0000
91000,-0.0344,0.2193,-72.8902,72.0852,-4.0304,0.1997,0.1010,0.0020,0,0.0000,0.0000
91200,-0.0317,0.2110,-72.8852,72.0790,-4.0395,0.1994,0.1017,0.0007,0,0.0000,0.0000
91400,-0.0385,0.3948,-72.8866,72.0753,-4.0716,0.1992,0.1030,0.0026,0,0.0000,0.0000
91600,-0.0339,0.3192,-72.9356,72.1325,-4.0300,0.1992,0.1031,0.0013,0,0.0000,0.0000
91800,-0.0316,0.4387,-72.9353,72.1315,-4.0371,0.1991,0.1032,0.0026,0,0.0000,0.0000
92000,-0.0349,0.5280,-72.9018,72.0935,-4.0531,0.1993,0.1024,0.0039,0,0.0000,0.0000
92200,-0.0354,0.2512,-72.9220,72.1241,-4.0056,0.1990,0.1042,0.0020,0,0.0000,0.0000
92400,-0.0324,0.4792,-72.8772,72.0702,-4.0456,0.1993,0.1025,0.0039,0,0.0000,0.0000
92600,-0.0349,0.2243,-73.0115,72.2067,-4.0352,0.1993,0.1026,0.0033,0,0.0000,0.0000
92800,-0.0344,0.2594,-73.0191,72.2092,-4.0558,0.1996,0.1012,0.0039,0,0.0000,0.0000
93000,-0.0333,0.1977,-72.9576,72.1471,-4.0606,0.1995,0.1014,0.0020,0,0.0000,0.0000
93200,-0.0335,0.0668,-73.0701,72.2628,-4.0428,0.1996,0.1013,0.0020,0,0.0000,0.0000
93400,-0.0329,0.1687,-73.0758,72.2713,-4.0310,0.1995,0.1017,0.0033,0,0.0000,0.0000
93600,-0.0331,0.2140,-73.0643,72.2576,-4.0394,0.1997,0.1010,0.0020,0,0.0000,0.0000
93800,-0.0343,0.4779,-73.0257,72.2220,-4.0273,0.1995,0.1019,0.0033,0,0.0000,0.0000
94000,-0.0339,0.3765,-72.8889,72.0856,-4.0283,0.1993,0.1025,0.0020,0,0.0000,0.0000
94200,-0.0336,0.3242,-73.0918,72.2865,-4.0342,0.1994,0.1017,0.0020,0,0.0000,0.0000
94400,-0.0370,0.1793,-73.0903,72.2837,-4.0380,0.1997,0.1011,0.0013,0,0.0000,0.0000
94600,-0.0366,0.8036,-73.0193,72.2162,-4.0232,0.1996,0.1018,0.0013,0,0.0000,0.0000
94800,-0.0351,0.3226,-73.0554,72.2503,-4.0360,0.1994,0.1021,0.0039,0,0.0000,0.0000
95000,-0.0340,0.6654,-73.0321,72.2300,-4.0217,0.1993,0.1028,0.0026,0,0.0000,0.0000
95200,-0.0347,0.2584,-73.0267,72.2182,-4.0558,0.1992,0.1027,0.0007,0,0.0000,0.0000
95400,-0.0346,0.2553,-73.1809,72.3674,-4.0744,0.1997,0.1010,0.0033,0,0.0000,0.0000
95600,-0.0342,0.3515,-73.0743,72.2673,-4.0426,0.1995,0.1017,0.0052,0,0.0000,0.0000
95800,-0.0347,0.8952,-73.1180,72.3107,-4.0495,0.1994,0.1021,0.0026,0,0.0000,0.0000
96000,-0.0338,0.1165,-73.1192,72.3083,-4.0598,0.1997,0.1011,0.0007,0,0.0000,0.0000
96200,-0.0375,0.5365,-73.1111,72.3010,-4.0606,0.1995,0.1018,0.0013,0,0.0000,0.0000
96400,-0.0337,0.2725,-73.1834,72.3763,-4.0506,0.1992,0.1031,0.0033,0,0.0000,0.0000
96600,-0.0356,0.1027,-73.2251,72.4217,-4.0222,0.1996,0.1014,0.0046,0,0.0000,0.0000
96800,-0.0344,0.2309,-73.1525,72.3494,-4.0185,0.1998,0.1006,0.0026,0,0.0000,0.0000
97000,-0.5544,0.3166,-73.2123,72.4106,-4.0142,0.1996,0.1013,0.0026,0,0.0000,0.0000
97200,-0.0348,0.2339,-73.2079,72.4012,-4.0422,0.1995,0.1020,0.0020,0,0.0000,0.0000
97400,-0.0347,0.2695,-73.1900,72.3864,-4.0297,0.1993,0.1024,0.0007,0,0.0000,0.0000
97600,-0.3613,0.5165,-73.1299,72.3250,-4.0325,0.1996,0.1013,0.0026,0,0.0000,0.0000
97800,-0.0350,0.4202,-73.2163,72.4085,-4.0486,0.1995,0.1019,0.0026,0,0.0000,0.0000
98000,-0.0350,0.3060,-73.2065,72.3991,-4.0472,0.1993,0.1025,0.0013,0,0.0000,0.0000
98200,-0.0866,0.4254,-73.2280,72.4228,-4.0338,0.1995,0.1021,0.0046,0,0.0000,0.0000
98400,-0.0355,0.6221,-73.2013,72.3973,-4.0340,0.1992,0.1032,0.0020,0,0.0000,0.0000
98600,-0.0357,0.4755,-73.1504,72.3413,-4.0487,0.1998,0.1006,0.0020,0,0.0000,0.0000
98800,-0.0320,0.3352,-73.2729,72.4615,-4.0653,0.1996,0.1017,0.0020,0,0.0000,0.0000
99000,-0.0393,0.4142,-73.2189,72.4160,-4.0266,0.1994,0.1024,0.0013,0,0.0000,0.0000
99200,-0.0352,0.3972,-73.2387,72.4303,-4.0492,0.1995,0.1017,0.0033,0,0.0000,0.0000
99400,-0.0320,0.3966,-73.1995,72.3875,-4.0725,0.1994,0.1021,0.0026,0,0.0000,0.0000
99600,-0.0344,0.7014,-73.2848,72.4779,-4.0426,0.1995,0.1017,0.0026,0,0.0000,0.0000
99800,-0.0341,0.3999,-73.1826,72.3792,-4.0248,0.1996,0.1016,0.0000,0,0.0000,0.0000
100000,-0.0330,0.4775,-73.2554,72.4428,-4.0700,0.1997,0.1013,0.0026,0,0.0000,0.0000
100200,-0.0383,0.1722,-73.3090,72.4994,-4.0626,0.1992,0.1028,0.0046,0,0.0000,0.0000
100400,-0.0347,0.1844,-73.3774,72.5692,-4.0447,0.1998,0.1006,0.0020,0,0.0000,0.0000
100600,-0.0333,0.4766,-73.4036,72.5909,-4.0741,0.1995,0.1019,0.0007,0,0.0000,0.0000
100800,-0.0395,0.3900,-73.2899,72.4829,-4.0445,0.1995,0.1019,0.0020,0,0.0000,0.0000
101000,-0.0394,0.3167,-73.4097,72.6073,-4.0195,0.1996,0.1018,0.0013,0,0.0000,0.0000
101200,-0.0339,0.3113,-73.3444,72.5333,-4.0585,0.1998,0.1006,0.0046,0,0.0000,0.0000
101400,-0.0440,0.4851,-73.2834,72.4758,-4.0550,0.1992,0.1033,0.0033,0,0.0000,0.0000
101600,-0.0338,0.3944,-73.3596,72.5513,-4.0494,0.1995,0.1017,0.0046,0,0.0000,0.0000
101800,-0.0337,0.5312,-73.3425,72.5366,-4.0363,0.1997,0.1010,0.0020,0,0.0000,0.0000
102000,-0.0386,0.3703,-73.4211,72.6119,-4.0509,0.1997,0.1009,0.0033,0,0.0000,0.0000
102200,-0.0358,0.2641,-73.2700,72.4608,-4.0587,0.1994,0.1020,0.0007,0,0.0000,0.0000
102400,-0.0336,0.6003,-73.3467,72.5413,-4.0430,0.1990,0.1042,0.0020,0,0.0000,0.0000
102600,-0.0342,0.2483,-73.3799,72.5726,-4.0460,0.1995,0.1017,0.0013,0,0.0000,0.0000
102800,-0.0392,0.5221,-73.3720,72.5673,-4.0302,0.1996,0.1016,0.0033,0,0.0000,0.0000
103000,-0.0333,0.2076,-73.4164,72.6049,-4.0649,0.1996,0.1016,0.0033,0,0.0000,0.0000
103200,-0.0343,0.1769,-73.4383,72.6360,-4.0196,0.1995,0.1014,0.0020,0,0.0000,0.0000
103400,-0.0404,0.3917,-73.4439,72.6394,-4.0368,0.1993,0.1028,0.0039,0,0.0000,0.0000
103600,-0.0349,0.3564,-73.4128,72.6050,-4.0449,0.1996,0.1011,0.0039,0,0.0000,0.0000
103800,-0.0345,0.2722,-73.4893,72.6814,-4.0474,0.1996,0.1014,0.0000,0,0.0000,0.0000
104000,-0.0327,0.2472,-73.4054,72.5977,-4.0460,0.1997,0.1013,0.0000,0,0.0000,0.0000
104200,-0.0336,0.4271,-73.3558,72.5485,-4.0448,0.1995,0.1017,0.0039,0,0.0000,0.0000
104400,-0.0340,0.1715,-73.4123,72.6023,-4.0535,0.1998,0.1006,0.0013,0,0.0000,0.0000
104600,-0.5461,0.4431,-73.4339,72.6286,-4.0348,0.1995,0.1016,0.0033,0,0.0000,0.0000
104800,-0.0361,0.0625,-73.4128,72.6067,-4.0408,0.1994,0.1019,0.0026,0,0.0000,0.0000
105000,-0.0463,0.2062,-73.4308,72.6288,-4.0239,0.1993,0.1027,0.0013,0,0.0000,0.0000
105200,-0.3180,0.1616,-73.4478,72.6451,-4.0272,0.1992,0.1028,0.0026,0,0.0000,0.0000
105400,-0.0371,0.1776,-73.4361,72.6271,-4.0570,0.1993,0.1028,0.0033,0,0.0000,0.0000
105600,-0.0336,0.3185,-73.5190,72.7134,-4.0388,0.1995,0.1021,0.0026,0,0.0000,0.0000
105800,-0.0506,0.3072,-73.5490,72.7470,-4.0247,0.1992,0.1031,0.0013,0,0.0000,0.0000
106000,-0.0347,0.3902,-73.5098,72.7032,-4.0422,0.1994,0.1017,0.0033,0,0.0000,0.0000
106200,-0.0349,0.4599,-73.4774,72.6729,-4.0342,0.1993,0.1025,0.0020,0,0.0000,0.0000
106400,-0.0302,0.3557,-73.4615,72.6538,-4.0475,0.1995,0.1017,0.0026,0,0.0000,0.0000
106600,-0.0349,0.3837,-73.6001,72.7929,-4.0392,0.1998,0.1006,0.0020,0,0.0000,0.0000
106800,-0.0339,0.3806,-73.4192,72.6130,-4.0398,0.1995,0.1014,0.0020,0,0.0000,0.0000
107000,-0.0327,0.3366,-73.4542,72.6464,-4.0522,0.1993,0.1025,0.0039,0,0.0000,0.0000
107200,-0.0349,0.2292,-73.5066,72.7013,-4.0376,0.1994,0.1022,0.0039,0,0.0000,0.0000
107400,-0.0335,0.5309,-73.5562,72.7481,-4.0524,0.1992,0.1031,0.0020,0,0.0000,0.0000
107600,-0.0440,0.5507,-73.4584,72.6467,-4.0695,0.1994,0.1024,0.0026,0,0.0000,0.0000
107800,-0.0349,0.2858,-73.4691,72.6735,-3.9990,0.1989,0.1042,0.0020,0,0.0000,0.0000
108000,-0.0352,0.5197,-73.6217,72.8120,-4.0542,0.1997,0.1009,0.0033,0,0.0000,0.0000
108200,-0.0359,0.3615,-73.5314,72.7247,-4.0400,0.1997,0.1013,0.0026,0,0.0000,0.0000
108400,-0.0355,0.1540,-73.4660,72.6637,-4.0230,0.1992,0.1023,0.0020,0,0.0000,0.0000
108600,-0.0356,0.2291,-73.5927,72.7814,-4.0601,0.1998,0.1008,0.0013,0,0.0000,0.0000
108800,-0.0394,0.5585,-73.5149,72.7073,-4.0446,0.1996,0.1016,0.0039,0,0.0000,0.0000
109000,-0.0363,0.4633,-73.5911,72.7880,-4.0335,0.1990,0.1038,0.0039,0,0.0000,0.0000
109200,-0.0378,0.3582,-73.6069,72.7986,-4.0504,0.1995,0.1018,0.0020,0,0.0000,0.0000
109400,-0.0359,0.2559,-73.5309,72.7286,-4.0202,0.1995,0.1021,0.0046,0,0.0000,0.0000
109600,-0.0356,0.1228,-73.5769,72.7722,-4.0337,0.1994,0.1022,0.0020,0,0.0000,0.0000
109800,-0.0338,0.1349,-73.6003,72.7971,-4.0260,0.1995,0.1019,0.0013,0,0.0000,0.0000
110000,-0.0329,0.6035,-73.5551,72.7477,-4.0394,0.1999,0.1004,0.0013,0,0.0000,0.0000
110200,-0.0346,0.2578,-73.6764,72.8726,-4.0295,0.1994,0.1022,0.0026,0,0.0000,0.0000
110400,-0.0351,0.4602,-73.6231,72.8162,-4.0468,0.1994,0.1024,0.0046,0,0.0000,0.0000
110600,-0.0359,0.7101,-73.4994,72.6958,-4.0269,0.1995,0.1017,0.0020,0,0.0000,0.0000
110800,-0.0355,0.6281,-73.5432,72.7353,-4.0460,0.1996,0.1012,0.0039,0,0.0000,0.0000
111000,-0.0374,0.4444,-73.5176,72.7068,-4.0585,0.1997,0.1009,0.0013,0,0.0000,0.0000
111200,-0.0367,0.6046,-73.4839,72.6777,-4.0439,0.1993,0.1029,0.0026,0,0.0000,0.0000
111400,-0.0359,0.0957,-73.5308,72.7245,-4.0409,0.1994,0.1020,0.0046,0,0.0000,0.0000
111600,-0.0351,0.2517,-73.5843,72.7770,-4.0449,0.1995,0.1018,0.0033,0,0.0000,0.0000
111800,-0.0348,0.1352,-73.6853,72.8784,-4.0445,0.1994,0.1020,0.0026,0,0.0000,0.0000
112000,-0.0350,0.8265,-73.5890,72.7836,-4.0449,0.1991,0.1036,0.0020,0,0.0000,0.0000
112200,-0.5322,0.1308,-73.5636,72.7598,-4.0350,0.1992,0.1030,0.0020,0,0.0000,0.0000
112400,-0.0390,0.1579,-73.6267,72.8206,-4.0405,0.1994,0.1024,0.0020,0,0.0000,0.0000
112600,-0.0348,0.1068,-73.5846,72.7804,-4.0262,0.1998,0.1007,0.0033,0,0.0000,0.0000
112800,-0.1433,0.1776,-73.7275,72.9203,-4.0463,0.1995,0.1019,0.0039,0,0.0000,0.0000
113000,-0.0343,0.6425,-73.6281,72.8189,-4.0501,0.1998,0.1007,0.0033,0,0.0000,0.0000
113200,-0.0335,0.4716,-73.5627,72.7577,-4.0446,0.1990,0.1039,0.0033,0,0.0000,0.0000
113400,-0.0455,0.0718,-73.7105,72.9062,-4.0227,0.1999,0.1003,0.0020,0,0.0000,0.0000
113600,-0.0338,0.1946,-73.6512,72.8434,-4.0578,0.1990,0.1035,0.0026,0,0.0000,0.0000
113800,-0.0351,0.4365,-73.6979,72.8899,-4.0445,0.1997,0.1009,0.0046,0,0.0000,0.0000
114000,-0.0315,0.2748,-73.6324,72.8268,-4.0374,0.1995,0.1017,0.0007,0,0.0000,0.0000
114200,-0.0334,0.4077,-73.6300,72.8225,-4.0505,0.1992,0.1026,0.0026,0,0.0000,0.0000
114400,-0.0349,0.4231,-73.6660,72.8644,-4.0282,0.1989,0.1043,0.0007,0,0.0000,0.0000
114600,-0.0312,0.2788,-73.7002,72.8990,-4.0238,0.1991,0.1037,0.0013,0,0.0000,0.0000
114800,-0.0386,0.1304,-73.6413,72.8370,-4.0345,0.1993,0.1023,0.0026,0,0.0000,0.0000
115000,-0.0349,0.9352,-73.6407,72.8396,-4.0248,0.1993,0.1026,0.0020,0,0.0000,0.0000
115200,-0.0321,0.0784,-73.6889,72.8802,-4.0514,0.1996,0.1016,0.0007,0,0.0000,0.0000
115400,-0.0378,0.2459,-73.6494,72.8454,-4.0400,0.1989,0.1039,0.0033,0,0.0000,0.0000
115600,-0.0344,0.2861,-73.6363,72.8319,-4.0343,0.1993,0.1025,0.0026,0,0.0000,0.0000
115800,-0.0324,0.4685,-73.6249,72.8212,-4.0240,0.1997,0.1010,0.0013,0,0.0000,0.0000
116000,-0.0378,0.2084,-73.6929,72.8859,-4.0396,0.1997,0.1011,0.0013,0,0.0000,0.0000
116200,-0.0372,0.5351,-73.7237,72.9197,-4.0241,0.1997,0.1009,0.0000,0,0.0000,0.0000
116400,-0.0345,0.2883,-73.7369,72.9305,-4.0561,0.1989,0.1047,0.0046,0,0.0000,0.0000
116600,-0.0335,0.0797,-73.7468,72.9439,-4.0262,0.1993,0.1025,0.0020,0,0.0000,0.0000
116800,-0.0399,0.3078,-73.7031,72.8967,-4.0412,0.1995,0.1017,0.0007,0,0.0000,0.0000
117000,-0.0344,0.5705,-73.6104,72.8066,-4.0381,0.1990,0.1035,0.0020,0,0.0000,0.0000
117200,-0.0409,0.1859,-73.7500,72.9452,-4.0388,0.1992,0.1028,0.0000,0,0.0000,0.0000
117400,-0.0345,0.2635,-73.6721,72.8659,-4.0358,0.1997,0.1011,0.0020,0,0.0000,0.0000
117600,-0.0329,0.2795,-73.7030,72.8955,-4.0555,0.1990,0.1037,0.0033,0,0.0000,0.0000
117800,-0.0340,0.4361,-73.6647,72.8577,-4.0476,0.1993,0.1025,0.0020,0,0.0000,0.0000
118000,-0.0353,0.3001,-73.6676,72.8645,-4.0245,0.1995,0.1016,0.0039,0,0.0000,0.0000
118200,-0.0342,0.1149,-73.7806,72.9763,-4.0331,0.1994,0.1021,0.0007,0,0.0000,0.0000
118400,-0.0347,0.6746,-73.7167,72.9098,-4.0427,0.1995,0.1015,0.0013,0,0.0000,0.0000
118600,-0.0355,0.2417,-73.7506,72.9464,-4.0345,0.1992,0.1029,0.0013,0,0.0000,0.0000
118800,-0.0408,0.0992,-73.7871,72.9768,-4.0667,0.1993,0.1030,0.0026,0,0.0000,0.0000
119000,-0.0388,0.6030,-73.7770,72.9684,-4.0517,0.1995,0.1015,0.0026,0,0.0000,0.0000
119200,-0.5937,0.3045,-73.7275,72.9181,-4.0575,0.1994,0.1025,0.0033,0,0.0000,0.0000
119400,-0.0323,0.3232,-73.7649,72.9614,-4.0277,0.1994,0.1022,0.0026,0,0.0000,0.0000
119600,-0.0343,0.3451,-73.7649,72.9577,-4.0453,0.1996,0.1016,0.0013,0,0.0000,0.0000
119800,-0.4858,0.5014,-73.8462,73.0372,-4.0513,0.1997,0.1010,0.0020,0,0.0000,0.0000
120000,-0.0341,0.1808,-73.8040,72.9946,-4.0556,0.1996,0.1016,0.0013,0,0.0000,0.0000
120200,-0.0344,0.6426,-73.6762,72.8719,-4.0294,0.1995,0.1017,0.0013,0,0.0000,0.0000
120400,-0.0960,0.5666,-73.7471,72.9415,-4.0380,0.1995,0.1019,0.0013,0,0.0000,0.0000
120600,-0.0394,0.2855,-73.7224,72.9193,-4.0264,0.1994,0.1024,0.0013,0,0.0000,0.0000
120800,-0.0339,0.2366,-73.7825,72.9746,-4.0471,0.1996,0.1013,0.0007,0,0.0000,0.0000
121000,-0.0285,0.3050,-73.6658,72.8623,-4.0307,0.1992,0.1031,0.0039,0,0.0000,0.0000
121200,-0.0333,0.0478,-73.7559,72.9522,-4.0255,0.1997,0.1011,0.0033,0,0.0000,0.0000
121400,-0.0342,0.4476,-73.6805,72.8751,-4.0347,0.1995,0.1015,0.0013,0,0.0000,0.0000
121600,-0.0304,0.2521,-73.7934,72.9885,-4.0375,0.1992,0.1028,0.0033,0,0.0000,0.0000
121800,-0.0402,0.2224,-73.7988,72.9932,-4.0336,0.1997,0.1013,0.0026,0,0.0000,0.0000
122000,-0.0347,0.3207,-73.7754,72.9736,-4.0220,0.1993,0.1025,0.0046,0,0.0000,0.0000
122200,-0.0321,0.0991,-73.8269,73.0180,-4.0480,0.1998,0.1007,0.0013,0,0.0000,0.0000
122400,-0.0357,0.2642,-73.7836,72.9696,-4.0712,0.2000,0.1001,0.0013,0,0.0000,0.0000
122600,-0.0349,0.1191,-73.8353,73.0294,-4.0393,0.1994,0.1020,0.0020,0,0.0000,0.0000
122800,-0.0336,0.3601,-73.7374,72.9284,-4.0503,0.1997,0.1011,0.0026,0,0.0000,0.0000
123000,-0.0349,0.3429,-73.8032,72.9960,-4.0483,0.1992,0.1032,0.0026,0,0.0000,0.0000
123200,-0.0344,0.2192,-73.8285,73.0219,-4.0466,0.1993,0.1023,0.0039,0,0.0000,0.0000
123400,-0.0335,0.2469,-73.7938,72.9827,-4.0608,0.1997,0.1009,0.0046,0,0.0000,0.0000
123600,-0.0344,0.3553,-73.7439,72.9388,-4.0398,0.1991,0.1029,0.0026,0,0.0000,0.0000
123800,-0.0342,0.1932,-73.7792,72.9766,-4.0246,0.1994,0.1021,0.0020,0,0.0000,0.0000
124000,-0.0355,0.5235,-73.8101,73.0057,-4.0256,0.1997,0.1009,0.0020,0,0.0000,0.0000
124200,-0.0349,0.5366,-73.8421,73.0376,-4.0297,0.1996,0.1014,0.0020,0,0.0000,0.0000
124400,-0.0336,0.2065,-73.9159,73.1121,-4.0263,0.1996,0.1013,0.0033,0,0.0000,0.0000
124600,-0.0357,0.7760,-73.8069,73.0009,-4.0425,0.1994,0.1024,0.0020,0,0.0000,0.0000
124800,-0.0342,0.3078,-73.8788,73.0672,-4.0640,0.1997,0.1013,0.0020,0,0.0000,0.0000
125000,-0.0335,0.1502,-73.8627,73.0568,-4.0370,0.1996,0.1016,0.0013,0,0.0000,0.0000
125200,-0.0354,0.1601,-73.7207,72.9119,-4.0556,0.1993,0.1027,0.0020,0,0.0000,0.0000
125400,-0.0366,0.4045,-73.8503,73.0436,-4.0439,0.1994,0.1018,0.0033,0,0.0000,0.0000
125600,-0.0343,0.4620,-73.8236,73.0198,-4.0313,0.1993,0.1025,0.0039,0,0.0000,0.0000
125800,-0.0348,0.2859,-73.8543,73.0435,-4.0625,0.1996,0.1016,0.0026,0,0.0000,0.0000
126000,-0.0351,0.2451,-73.8660,73.0575,-4.0503,0.1996,0.1017,0.0033,0,0.0000,0.0000
126200,-0.0342,0.1301,-73.8324,73.0284,-4.0308,0.1994,0.1021,0.0026,0,0.0000,0.0000
126400,-0.0351,0.1942,-73.9135,73.1028,-4.0591,0.1997,0.1010,0.0013,0,0.0000,0.0000
126600,-0.0353,0.1893,-73.9189,73.1013,-4.0948,0.1997,0.1010,0.0007,0,0.0000,0.0000
126800,-0.6214,0.5043,-73.7709,72.9631,-4.0491,0.1994,0.1022,0.0026,0,0.0000,0.0000
127000,-0.0343,0.2375,-73.8283,73.0213,-4.0438,0.1995,0.1019,0.0033,0,0.0000,0.0000
127200,-0.0334,0.1535,-73.7912,72.9840,-4.0452,0.1996,0.1016,0.0026,0,0.0000,0.0000
127400,-0.3644,0.2563,-73.8550,73.0441,-4.0665,0.1994,0.1024,0.0026,0,0.0000,0.0000
127600,-0.0355,0.4731,-73.8640,73.0545,-4.0501,0.1998,0.1006,0.0039,0,0.0000,0.0000
127800,-0.0384,0.3133,-73.8487,73.0414,-4.0427,0.1997,0.1013,0.0013,0,0.0000,0.0000
128000,-0.0738,0.1650,-73.9056,73.0957,-4.0543,0.1998,0.1007,0.0020,0,0.0000,0.0000
128200,-0.0335,0.6233,-73.8264,73.0190,-4.0439,0.1996,0.1013,0.0020,0,0.0000,0.0000
128400,-0.0340,0.3475,-73.9166,73.1075,-4.0571,0.1994,0.1029,0.0007,0,0.0000,0.0000
128600,-0.0296,0.3295,-73.8418,73.0354,-4.0389,0.1996,0.1013,0.0007,0,0.0000,0.0000
128800,-0.0346,0.3826,-73.8914,73.0869,-4.0362,0.1993,0.1027,0.0026,0,0.0000,0.0000
129000,-0.0357,0.2259,-73.8779,73.0653,-4.0713,0.1996,0.1013,0.0007,0,0.0000,0.0000
129200,-0.0323,0.3092,-73.7905,72.9876,-4.0227,0.1995,0.1021,0.0026,0,0.0000,0.0000
129400,-0.0351,0.1618,-73.9050,73.1013,-4.0250,0.1996,0.1014,0.0007,0,0.0000,0.0000
129600,-0.0350,0.3357,-73.8244,73.0132,-4.0618,0.1996,0.1015,0.0020,0,0.0000,0.0000
