step,reward,critic_loss,actor_loss,q_mean,logp_mean,sigma_mean,tau_mean,act_sat_frac,n_abort,abort_force_mean,success
129800,-0.0326,0.3988,-73.8689,73.0578,-4.0634,0.1995,0.1017,0.0007,0,0.0000,0.0000
130000,-0.0391,0.2651,-73.9071,73.0971,-4.0586,0.1995,0.1017,0.0033,0,0.0000,0.0000
130200,-0.0367,0.6355,-73.7952,72.9851,-4.0562,0.1996,0.1016,0.0026,0,0.0000,0.0000
130400,-0.0346,0.6710,-73.8144,73.0082,-4.0380,0.1997,0.1013,0.0007,0,0.0000,0.0000
130600,-0.0353,0.2675,-73.8524,73.0524,-4.0144,0.1992,0.1028,0.0020,0,0.0000,0.0000
130800,-0.0360,0.6906,-73.8652,73.0570,-4.0464,0.1998,0.1010,0.0020,0,0.0000,0.0000
131000,-0.0341,0.5640,-73.8434,73.0386,-4.0307,0.1996,0.1015,0.0026,0,0.0000,0.0000
131200,-0.0341,0.3570,-73.7821,72.9733,-4.0535,0.1994,0.1020,0.0039,0,0.0000,0.0000
131400,-0.0332,0.3507,-73.8342,73.0263,-4.0494,0.1995,0.1019,0.0013,0,0.0000,0.0000
131600,-0.0358,0.1594,-73.8839,73.0846,-4.0134,0.1990,0.1042,0.0033,0,0.0000,0.0000
131800,-0.0346,0.1347,-73.8935,73.0867,-4.0458,0.1994,0.1024,0.0033,0,0.0000,0.0000
132000,-0.0352,0.3104,-73.8690,73.0610,-4.0605,0.1990,0.1041,0.0033,0,0.0000,0.0000
132200,-0.0392,0.2167,-73.9698,73.1619,-4.0523,0.1993,0.1025,0.0039,0,0.0000,0.0000
132400,-0.0340,0.2843,-73.8230,73.0194,-4.0392,0.1987,0.1050,0.0013,0,0.0000,0.0000
132600,-0.0332,0.3736,-73.9409,73.1326,-4.0503,0.1995,0.1018,0.0039,0,0.0000,0.0000
132800,-0.0374,0.2227,-73.9448,73.1383,-4.0498,0.1991,0.1040,0.0013,0,0.0000,0.0000
133000,-0.0351,0.2211,-73.9966,73.1888,-4.0440,0.1997,0.1011,0.0013,0,0.0000,0.0000
133200,-0.0374,0.1380,-73.7833,72.9774,-4.0412,0.1994,0.1020,0.0020,0,0.0000,0.0000
133400,-0.0342,0.2036,-73.9120,73.1101,-4.0249,0.1992,0.1032,0.0026,0,0.0000,0.0000
133600,-0.0353,0.5007,-73.8358,73.0272,-4.0597,0.1991,0.1032,0.0020,0,0.0000,0.0000
133800,-0.0344,0.3815,-73.9884,73.1821,-4.0416,0.1994,0.1021,0.0013,0,0.0000,0.0000
134000,-0.0336,0.2894,-73.8927,73.0923,-4.0072,0.1997,0.1009,0.0007,0,0.0000,0.0000
134200,-0.0391,0.2391,-73.9085,73.0999,-4.0611,0.1991,0.1035,0.0007,0,0.0000,0.0000
134400,-0.5536,0.1807,-73.8878,73.0818,-4.0441,0.1992,0.1031,0.0026,0,0.0000,0.0000
134600,-0.0340,0.4232,-73.8596,73.0566,-4.0221,0.1996,0.1012,0.0013,0,0.0000,0.0000
134800,-0.0343,0.1247,-73.8730,73.0617,-4.0630,0.1996,0.1012,0.0033,0,0.0000,0.0000
135000,-0.2811,0.6035,-73.8689,73.0566,-4.0682,0.1996,0.1012,0.0033,0,0.0000,0.0000
135200,-0.0367,0.3127,-73.8918,73.0851,-4.0460,0.1993,0.1022,0.0033,0,0.0000,0.0000
135400,-0.0336,0.1644,-73.9105,73.1060,-4.0352,0.1993,0.1025,0.0020,0,0.0000,0.0000
135600,-0.0488,0.5187,-73.9330,73.1311,-4.0199,0.1994,0.1020,0.0039,0,0.0000,0.0000
135800,-0.0394,0.3040,-73.9453,73.1375,-4.0486,0.1995,0.1018,0.0039,0,0.0000,0.0000
136000,-0.0385,0.2830,-73.9227,73.1142,-4.0482,0.1997,0.1008,0.0020,0,0.0000,0.0000
136200,-0.0301,0.5791,-73.9568,73.1499,-4.0423,0.1996,0.1013,0.0020,0,0.0000,0.0000
136400,-0.0386,0.3875,-73.9583,73.1534,-4.0359,0.1995,0.1018,0.0007,0,0.0000,0.0000
136600,-0.0331,0.2943,-73.9028,73.0993,-4.0300,0.1993,0.1025,0.0013,0,0.0000,0.0000
136800,-0.0312,0.2792,-73.8945,73.0897,-4.0385,0.1992,0.1029,0.0020,0,0.0000,0.0000
137000,-0.0342,0.1931,-73.9815,73.1739,-4.0457,0.1996,0.1016,0.0020,0,0.0000,0.0000
137200,-0.0350,0.4168,-73.9810,73.1725,-4.0465,0.1998,0.1007,0.0039,0,0.0000,0.0000
137400,-0.0325,0.2827,-73.9236,73.1190,-4.0333,0.1995,0.1017,0.0013,0,0.0000,0.0000
137600,-0.0380,0.5074,-73.9220,73.1130,-4.0531,0.1996,0.1014,0.0000,0,0.0000,0.0000
137800,-0.0339,0.3398,-73.8898,73.0877,-4.0255,0.1991,0.1032,0.0020,0,0.0000,0.0000
138000,-0.0334,0.2970,-73.9566,73.1504,-4.0391,0.1996,0.1013,0.0007,0,0.0000,0.0000
138200,-0.0337,0.2499,-73.8939,73.0849,-4.0521,0.1996,0.1012,0.0007,0,0.0000,0.0000
138400,-0.0356,0.1922,-73.9346,73.1280,-4.0408,0.1996,0.1014,0.0026,0,0.0000,0.0000
138600,-0.0341,0.3698,-73.9035,73.0943,-4.0534,0.1996,0.1016,0.0020,0,0.0000,0.0000
138800,-0.0338,0.1743,-73.9387,73.1312,-4.0529,0.1992,0.1033,0.0020,0,0.0000,0.0000
139000,-0.0364,0.3042,-73.9246,73.1155,-4.0562,0.1994,0.1021,0.0020,0,0.0000,0.0000
139200,-0.0396,0.4890,-73.9026,73.0969,-4.0361,0.1996,0.1013,0.0033,0,0.0000,0.0000
139400,-0.0415,0.6484,-73.9005,73.0913,-4.0521,0.1996,0.1011,0.0033,0,0.0000,0.0000
139600,-0.0347,0.1490,-73.9913,73.1847,-4.0401,0.1996,0.1012,0.0026,0,0.0000,0.0000
139800,-0.0348,0.5186,-73.9993,73.1891,-4.0576,0.1997,0.1013,0.0033,0,0.0000,0.0000
140000,-0.0349,0.4194,-73.9561,73.1487,-4.0432,0.1996,0.1013,0.0020,0,0.0000,0.0000
140200,-0.0392,0.2612,-73.9421,73.1340,-4.0523,0.1994,0.1021,0.0026,0,0.0000,0.0000
140400,-0.0350,0.3628,-74.0494,73.2418,-4.0486,0.1993,0.1025,0.0020,0,0.0000,0.0000
140600,-0.0437,0.3212,-73.9504,73.1466,-4.0336,0.1993,0.1027,0.0020,0,0.0000,0.0000
140800,-0.0348,0.2087,-74.0475,73.2392,-4.0481,0.1996,0.1014,0.0039,0,0.0000,0.0000
141000,-0.0339,0.3720,-73.9688,73.1606,-4.0432,0.1999,0.1004,0.0020,0,0.0000,0.0000
141200,-0.0349,0.1710,-73.9798,73.1701,-4.0540,0.1997,0.1009,0.0007,0,0.0000,0.0000
141400,-0.0336,0.2855,-73.9110,73.1031,-4.0442,0.1998,0.1010,0.0013,0,0.0000,0.0000
141600,-0.0349,0.2021,-74.0562,73.2471,-4.0506,0.1997,0.1013,0.0013,0,0.0000,0.0000
141800,-0.0404,0.4975,-74.0164,73.2124,-4.0308,0.1995,0.1019,0.0013,0,0.0000,0.0000
142000,-0.5605,0.1129,-74.0397,73.2320,-4.0496,0.1993,0.1025,0.0039,0,0.0000,0.0000
142200,-0.0349,0.7272,-73.9456,73.1453,-4.0201,0.1990,0.1040,0.0007,0,0.0000,0.0000
142400,-0.0349,0.5198,-73.8893,73.0833,-4.0377,0.1996,0.1016,0.0033,0,0.0000,0.0000
142600,-0.1775,0.4039,-73.9570,73.1467,-4.0602,0.1995,0.1019,0.0013,0,0.0000,0.0000
142800,-0.0344,0.1873,-74.0652,73.2532,-4.0715,0.1993,0.1025,0.0020,0,0.0000,0.0000
143000,-0.0357,0.2826,-74.0131,73.2077,-4.0326,0.1996,0.1011,0.0013,0,0.0000,0.0000
143200,-0.0663,0.2511,-73.9666,73.1544,-4.0667,0.1997,0.1009,0.0013,0,0.0000,0.0000
143400,-0.0346,0.0898,-73.9979,73.1884,-4.0527,0.1997,0.1010,0.0007,0,0.0000,0.0000
143600,-0.0374,0.2233,-73.9804,73.1701,-4.0583,0.1996,0.1012,0.0026,0,0.0000,0.0000
143800,-0.0312,0.1348,-73.9887,73.1834,-4.0418,0.1992,0.1031,0.0020,0,0.0000,0.0000
144000,-0.0359,0.3811,-74.0544,73.2477,-4.0393,0.1997,0.1013,0.0020,0,0.0000,0.0000
144200,-0.0358,0.1317,-74.0550,73.2556,-4.0103,0.1993,0.1028,0.0052,0,0.0000,0.0000
144400,-0.0327,0.5040,-73.8887,73.0845,-4.0340,0.1993,0.1022,0.0033,0,0.0000,0.0000
144600,-0.0343,0.3814,-74.0051,73.1972,-4.0535,0.1993,0.1025,0.0007,0,0.0000,0.0000
144800,-0.0345,0.4643,-73.9765,73.1717,-4.0393,0.1991,0.1038,0.0059,0,0.0000,0.0000
145000,-0.0337,0.1233,-74.0101,73.1990,-4.0726,0.1992,0.1032,0.0046,0,0.0000,0.0000
145200,-0.0352,0.6374,-73.9711,73.1627,-4.0489,0.1996,0.1015,0.0033,0,0.0000,0.0000
145400,-0.0372,0.2719,-73.9657,73.1600,-4.0354,0.1996,0.1016,0.0026,0,0.0000,0.0000
145600,-0.0342,0.1557,-74.0564,73.2484,-4.0467,0.1996,0.1014,0.0013,0,0.0000,0.0000
145800,-0.0379,0.1331,-74.0564,73.2524,-4.0289,0.1995,0.1019,0.0007,0,0.0000,0.0000
146000,-0.0359,0.3492,-73.9909,73.1826,-4.0543,0.1993,0.1026,0.0033,0,0.0000,0.0000
146200,-0.0337,0.2807,-73.9930,73.1887,-4.0289,0.1996,0.1012,0.0020,0,0.0000,0.0000
146400,-0.0346,0.2791,-74.0018,73.1905,-4.0666,0.1995,0.1017,0.0020,0,0.0000,0.0000
146600,-0.0346,0.2707,-73.9997,73.1913,-4.0555,0.1992,0.1025,0.0020,0,0.0000,0.0000
146800,-0.0343,0.2821,-74.0929,73.2866,-4.0387,0.1996,0.1014,0.0026,0,0.0000,0.0000
147000,-0.0351,0.0923,-74.0868,73.2784,-4.0584,0.1992,0.1033,0.0026,0,0.0000,0.0000
147200,-0.0345,0.2797,-74.0048,73.1937,-4.0728,0.1992,0.1028,0.0039,0,0.0000,0.0000
147400,-0.0328,0.3826,-73.9901,73.1877,-4.0257,0.1993,0.1023,0.0007,0,0.0000,0.0000
147600,-0.0354,0.2304,-73.9566,73.1445,-4.0704,0.1995,0.1018,0.0013,0,0.0000,0.0000
147800,-0.0343,0.1924,-74.0076,73.2063,-4.0200,0.1992,0.1035,0.0013,0,0.0000,0.0000
148000,-0.0347,0.2597,-74.0895,73.2780,-4.0601,0.1999,0.1004,0.0020,0,0.0000,0.0000
148200,-0.0394,0.1161,-74.0758,73.2710,-4.0312,0.1996,0.1014,0.0039,0,0.0000,0.0000
148400,-0.0347,0.2918,-74.0692,73.2613,-4.0463,0.1996,0.1013,0.0026,0,0.0000,0.0000
148600,-0.0358,0.0457,-73.9808,73.1735,-4.0556,0.1990,0.1041,0.0033,0,0.0000,0.0000
148800,-0.0347,0.3026,-73.9607,73.1533,-4.0486,0.1993,0.1023,0.0020,0,0.0000,0.0000
149000,-0.6791,0.1671,-74.0512,73.2464,-4.0332,0.1995,0.1020,0.0026,0,0.0000,0.0000
149200,-0.0347,0.3336,-74.0098,73.2014,-4.0498,0.1996,0.1016,0.0052,0,0.0000,0.0000
149400,-0.0406,0.1989,-73.9529,73.1453,-4.0555,0.1990,0.1039,0.0007,0,0.0000,0.0000
149600,-0.4227,0.2798,-73.9797,73.1783,-4.0179,0.1993,0.1020,0.0007,0,0.0000,0.0000
149800,-0.0348,0.1441,-74.1131,73.3038,-4.0604,0.1992,0.1023,0.0052,0,0.0000,0.0000
150000,-0.0375,0.3095,-74.0638,73.2558,-4.0471,0.1996,0.1014,0.0026,0,0.0000,0.0000
150200,-0.1089,0.3104,-74.0080,73.2039,-4.0245,0.1998,0.1007,0.0033,0,0.0000,0.0000
150400,-0.0349,0.3867,-74.0057,73.1972,-4.0518,0.1995,0.1019,0.0013,0,0.0000,0.0000
150600,-0.0343,0.4398,-74.0628,73.2555,-4.0483,0.1993,0.1023,0.0020,0,0.0000,0.0000
150800,-0.0287,0.2854,-73.9736,73.1665,-4.0551,0.1990,0.1038,0.0020,0,0.0000,0.0000
151000,-0.0420,0.5457,-74.0017,73.1901,-4.0700,0.1994,0.1021,0.0013,0,0.0000,0.0000
151200,-0.0344,0.2130,-74.0574,73.2507,-4.0439,0.1995,0.1021,0.0033,0,0.0000,0.0000
151400,-0.0307,0.2111,-74.0618,73.2575,-4.0351,0.1993,0.1029,0.0026,0,0.0000,0.0000
151600,-0.0381,0.0987,-73.9249,73.1189,-4.0394,0.1995,0.1015,0.0020,0,0.0000,0.0000
151800,-0.0358,0.4322,-73.9628,73.1561,-4.0404,0.1996,0.1012,0.0033,0,0.0000,0.0000
152000,-0.0342,0.4405,-74.0256,73.2194,-4.0356,0.1997,0.1009,0.0026,0,0.0000,0.0000
152200,-0.0346,0.0916,-74.1172,73.3057,-4.0649,0.1996,0.1012,0.0020,0,0.0000,0.0000
152400,-0.0348,0.3004,-74.0603,73.2518,-4.0523,0.1995,0.1021,0.0039,0,0.0000,0.0000
152600,-0.0396,0.3149,-73.9648,73.1591,-4.0410,0.1994,0.1024,0.0013,0,0.0000,0.0000
152800,-0.0335,0.0733,-74.0828,73.2746,-4.0455,0.1997,0.1011,0.0039,0,0.0000,0.0000
153000,-0.0362,0.3837,-74.0991,73.2921,-4.0373,0.1999,0.1004,0.0046,0,0.0000,0.0000
153200,-0.0363,0.3111,-73.9747,73.1728,-4.0253,0.1991,0.1035,0.0000,0,0.0000,0.0000
153400,-0.0366,0.4668,-73.9842,73.1746,-4.0514,0.1998,0.1007,0.0013,0,0.0000,0.0000
153600,-0.0351,0.3476,-73.9632,73.1604,-4.0197,0.1997,0.1010,0.0020,0,0.0000,0.0000
153800,-0.0372,0.2255,-74.0968,73.2953,-4.0232,0.1992,0.1032,0.0026,0,0.0000,0.0000
154000,-0.0339,0.1352,-74.0399,73.2306,-4.0609,0.1992,0.1028,0.0039,0,0.0000,0.0000
154200,-0.0343,0.5582,-74.0370,73.2299,-4.0400,0.1997,0.1009,0.0013,0,0.0000,0.0000
154400,-0.0380,0.1086,-74.1549,73.3456,-4.0567,0.1993,0.1022,0.0026,0,0.0000,0.0000
154600,-0.0345,0.2600,-74.0778,73.2751,-4.0331,0.1990,0.1039,0.0000,0,0.0000,0.0000
154800,-0.0336,0.0919,-74.1724,73.3636,-4.0483,0.1997,0.1008,0.0033,0,0.0000,0.0000
155000,-0.0331,0.5329,-74.1149,73.3104,-4.0290,0.1996,0.1011,0.0013,0,0.0000,0.0000
155200,-0.0346,0.3733,-73.9492,73.1414,-4.0501,0.1994,0.1022,0.0059,0,0.0000,0.0000
155400,-0.0338,0.3186,-74.0558,73.2490,-4.0451,0.1994,0.1025,0.0020,0,0.0000,0.0000
155600,-0.0338,0.2213,-74.0432,73.2342,-4.0558,0.1994,0.1022,0.0052,0,0.0000,0.0000
155800,-0.0372,0.1939,-74.0886,73.2836,-4.0340,0.1995,0.1020,0.0026,0,0.0000,0.0000
156000,-0.0344,0.2882,-74.0493,73.2456,-4.0294,0.1994,0.1019,0.0039,0,0.0000,0.0000
156200,-0.0345,0.2608,-74.1000,73.2944,-4.0339,0.1996,0.1012,0.0033,0,0.0000,0.0000
156400,-0.0338,0.3368,-74.0435,73.2350,-4.0513,0.1996,0.1018,0.0020,0,0.0000,0.0000
156600,-0.6007,0.0909,-74.1237,73.3155,-4.0555,0.1992,0.1027,0.0052,0,0.0000,0.0000
156800,-0.0340,0.0911,-74.1697,73.3604,-4.0516,0.1997,0.1009,0.0026,0,0.0000,0.0000
157000,-0.0348,0.3974,-74.0831,73.2765,-4.0446,0.1994,0.1024,0.0026,0,0.0000,0.0000
157200,-0.3319,0.2903,-74.0346,73.2296,-4.0340,0.1994,0.1020,0.0039,0,0.0000,0.0000
157400,-0.0338,0.2896,-74.0948,73.2911,-4.0322,0.1992,0.1035,0.0020,0,0.0000,0.0000
157600,-0.0359,0.3669,-74.0495,73.2424,-4.0440,0.1995,0.1015,0.0033,0,0.0000,0.0000
157800,-0.0915,0.6180,-74.0531,73.2459,-4.0451,0.1995,0.1017,0.0046,0,0.0000,0.0000
158000,-0.0346,0.0588,-73.9885,73.1835,-4.0339,0.1995,0.1016,0.0033,0,0.0000,0.0000
158200,-0.0372,0.5395,-74.0083,73.2045,-4.0293,0.1994,0.1020,0.0026,0,0.0000,0.0000
158400,-0.0296,0.4647,-74.0561,73.2452,-4.0669,0.1993,0.1025,0.0020,0,0.0000,0.0000
158600,-0.0351,0.6340,-74.0338,73.2238,-4.0592,0.1995,0.1017,0.0013,0,0.0000,0.0000
158800,-0.0427,0.2348,-74.1558,73.3454,-4.0559,0.1998,0.1006,0.0039,0,0.0000,0.0000
159000,-0.0314,0.2542,-73.9692,73.1626,-4.0505,0.1991,0.1032,0.0020,0,0.0000,0.0000
159200,-0.0352,0.7255,-74.0408,73.2319,-4.0514,0.1996,0.1012,0.0007,0,0.0000,0.0000
159400,-0.0346,0.1259,-74.0269,73.2171,-4.0564,0.1996,0.1013,0.0020,0,0.0000,0.0000
159600,-0.0328,0.3617,-73.9998,73.1945,-4.0354,0.1995,0.1017,0.0020,0,0.0000,0.0000
159800,-0.0343,0.2626,-74.1264,73.3183,-4.0570,0.1991,0.1034,0.0020,0,0.0000,0.0000
160000,-0.0354,0.2557,-74.0414,73.2355,-4.0422,0.1993,0.1025,0.0026,0,0.0000,0.0000
160200,-0.0332,0.4905,-74.1439,73.3388,-4.0372,0.1993,0.1028,0.0039,0,0.0000,0.0000
160400,-0.0344,0.5652,-74.0453,73.2328,-4.0694,0.1997,0.1013,0.0007,0,0.0000,0.0000
160600,-0.0347,0.1856,-74.0899,73.2826,-4.0509,0.1993,0.1024,0.0026,0,0.0000,0.0000
160800,-0.0341,0.1454,-74.0938,73.2837,-4.0630,0.1993,0.1022,0.0046,0,0.0000,0.0000
161000,-0.0349,0.4537,-74.1227,73.3131,-4.0564,0.1995,0.1016,0.0039,0,0.0000,0.0000
161200,-0.0349,0.3911,-74.0979,73.2884,-4.0512,0.1997,0.1009,0.0020,0,0.0000,0.0000
161400,-0.0403,0.4743,-74.0539,73.2514,-4.0184,0.1997,0.1013,0.0013,0,0.0000,0.0000
161600,-0.0350,0.4077,-74.0304,73.2208,-4.0604,0.1993,0.1025,0.0007,0,0.0000,0.0000
161800,-0.0347,0.3783,-73.9775,73.1722,-4.0365,0.1995,0.1019,0.0007,0,0.0000,0.0000
162000,-0.0394,0.3449,-74.0935,73.2882,-4.0378,0.1995,0.1023,0.0046,0,0.0000,0.0000
162200,-0.0343,0.2817,-74.0211,73.2129,-4.0446,0.1998,0.1007,0.0033,0,0.0000,0.0000
162400,-0.0337,0.4478,-74.1085,73.3032,-4.0329,0.1997,0.1013,0.0013,0,0.0000,0.0000
162600,-0.0367,0.1607,-74.0326,73.2264,-4.0429,0.1994,0.1022,0.0020,0,0.0000,0.0000
162800,-0.0345,0.0820,-74.0527,73.2483,-4.0284,0.1996,0.1012,0.0026,0,0.0000,0.0000
163000,-0.0350,0.4879,-74.0283,73.2255,-4.0298,0.1991,0.1032,0.0013,0,0.0000,0.0000
163200,-0.0338,0.1611,-74.1148,73.3102,-4.0323,0.1995,0.1017,0.0026,0,0.0000,0.0000
163400,-0.0338,0.5628,-74.0645,73.2554,-4.0550,0.1995,0.1015,0.0013,0,0.0000,0.0000
163600,-0.0344,0.3253,-74.1588,73.3522,-4.0478,0.1992,0.1028,0.0039,0,0.0000,0.0000
163800,-0.0343,0.2725,-74.0990,73.2931,-4.0427,0.1993,0.1025,0.0059,0,0.0000,0.0000
164000,-0.0353,0.4833,-74.0855,73.2799,-4.0338,0.1997,0.1010,0.0033,0,0.0000,0.0000
164200,-0.6106,0.1900,-74.0986,73.2926,-4.0391,0.1995,0.1021,0.0026,0,0.0000,0.0000
164400,-0.0330,0.4396,-74.0595,73.2544,-4.0292,0.1998,0.1006,0.0000,0,0.0000,0.0000
164600,-0.0353,0.6425,-74.0397,73.2342,-4.0417,0.1992,0.1026,0.0033,0,0.0000,0.0000
164800,-0.2684,0.4772,-74.0666,73.2569,-4.0620,0.1992,0.1030,0.0039,0,0.0000,0.0000
165000,-0.0343,0.1826,-74.0878,73.2790,-4.0532,0.1994,0.1020,0.0039,0,0.0000,0.0000
165200,-0.0346,0.4477,-74.0782,73.2727,-4.0340,0.1997,0.1010,0.0013,0,0.0000,0.0000
165400,-0.0495,0.2447,-74.0169,73.2204,-3.9913,0.1994,0.1018,0.0039,0,0.0000,0.0000
165600,-0.0342,0.4332,-74.0255,73.2227,-4.0230,0.1995,0.1017,0.0026,0,0.0000,0.0000
165800,-0.0352,0.3118,-74.0947,73.2953,-4.0107,0.1992,0.1032,0.0007,0,0.0000,0.0000
166000,-0.0304,0.1475,-74.0748,73.2664,-4.0595,0.1990,0.1038,0.0020,0,0.0000,0.0000
166200,-0.0346,0.4127,-74.0685,73.2605,-4.0426,0.1999,0.1004,0.0033,0,0.0000,0.0000
166400,-0.0357,0.0468,-74.1381,73.3321,-4.0357,0.1997,0.1010,0.0026,0,0.0000,0.0000
166600,-0.0416,0.6293,-74.1412,73.3286,-4.0712,0.1996,0.1016,0.0026,0,0.0000,0.0000
166800,-0.0338,0.1650,-74.1136,73.3109,-4.0234,0.1994,0.1021,0.0033,0,0.0000,0.0000
167000,-0.0349,0.2967,-74.1209,73.3185,-4.0264,0.1992,0.1026,0.0013,0,0.0000,0.0000
167200,-0.0332,0.3042,-74.0620,73.2574,-4.0287,0.1996,0.1016,0.0013,0,0.0000,0.0000
167400,-0.0352,0.5776,-74.0899,73.2776,-4.0638,0.1999,0.1004,0.0013,0,0.0000,0.0000
167600,-0.0357,0.1606,-74.1086,73.2983,-4.0596,0.1996,0.1012,0.0020,0,0.0000,0.0000
167800,-0.0333,0.3152,-74.1360,73.3317,-4.0325,0.1994,0.1020,0.0013,0,0.0000,0.0000
168000,-0.0346,0.5374,-74.1356,73.3275,-4.0534,0.1993,0.1028,0.0020,0,0.0000,0.0000
168200,-0.0349,0.2246,-74.0790,73.2732,-4.0447,0.1992,0.1031,0.0020,0,0.0000,0.0000
168400,-0.0427,0.1841,-74.0766,73.2697,-4.0490,0.1992,0.1030,0.0033,0,0.0000,0.0000
168600,-0.0348,0.1372,-74.1249,73.3147,-4.0582,0.1996,0.1013,0.0020,0,0.0000,0.0000
168800,-0.0398,0.4906,-74.0433,73.2379,-4.0301,0.1998,0.1006,0.0013,0,0.0000,0.0000
169000,-0.0340,0.3166,-74.1257,73.3173,-4.0465,0.1998,0.1007,0.0026,0,0.0000,0.0000
169200,-0.0341,0.3249,-74.1043,73.2972,-4.0448,0.1994,0.1017,0.0007,0,0.0000,0.0000
169400,-0.0352,0.2938,-74.1209,73.3093,-4.0667,0.1996,0.1016,0.0007,0,0.0000,0.0000
169600,-0.0348,0.0726,-74.1675,73.3592,-4.0506,0.1995,0.1017,0.0026,0,0.0000,0.0000
169800,-0.0384,0.2069,-74.1672,73.3577,-4.0503,0.1999,0.1004,0.0020,0,0.0000,0.0000
170000,-0.0340,0.3157,-74.1203,73.3148,-4.0374,0.1995,0.1018,0.0033,0,0.0000,0.0000
170200,-0.0339,0.4179,-74.1886,73.3822,-4.0404,0.1995,0.1017,0.0026,0,0.0000,0.0000
170400,-0.0334,0.1890,-74.1571,73.3521,-4.0417,0.1991,0.1034,0.0013,0,0.0000,0.0000
170600,-0.0346,0.3928,-74.1197,73.3056,-4.0781,0.1996,0.1014,0.0020,0,0.0000,0.0000
170800,-0.0340,0.1942,-74.1473,73.3432,-4.0256,0.1997,0.1009,0.0013,0,0.0000,0.0000
171000,-0.0378,0.1653,-74.1347,73.3247,-4.0566,0.1996,0.1013,0.0026,0,0.0000,0.0000
171200,-0.0348,0.1963,-74.1513,73.3482,-4.0200,0.1997,0.1009,0.0007,0,0.0000,0.0000
171400,-0.0382,0.6815,-74.0759,73.2740,-4.0204,0.1994,0.1026,0.0020,0,0.0000,0.0000
171600,-0.0335,0.0769,-74.2212,73.4125,-4.0490,0.1997,0.1010,0.0026,0,0.0000,0.0000
171800,-0.4848,0.3528,-74.0831,73.2738,-4.0598,0.1994,0.1024,0.0026,0,0.0000,0.0000
172000,-0.0337,0.0471,-74.1894,73.3754,-4.0778,0.1996,0.1013,0.0039,0,0.0000,0.0000
172200,-0.0338,0.1610,-74.1880,73.3769,-4.0597,0.1998,0.1006,0.0039,0,0.0000,0.0000
172400,-0.2057,0.4520,-74.0567,73.2518,-4.0352,0.1994,0.1017,0.0033,0,0.0000,0.0000
